VERS,NTC,TTL,TLR,MTLR,MRTL,MCR,MMR,MCMMR,CC,CHANGE,CODE_SMELLS,TD,DEBT_RATIO,CLOC,LOC,NOC,NOF,NOM,STAT
1.1.22,3,131,0.0655327663831916,1.5114503816793894,0.15764331210191082,0.75,0.0,0.0,6134,app/src/androidTest/java/se/treehou/ohcommunicator/ApplicationTest.java(13) app/src/test/java/se/treehou/ohcommunicator/ExampleUnitTest.java(15) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/BasicAuthServiceGenerator.java(1) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/ConnectorUtil.java(40) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/GsonHelper.java(5) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHBinding.java(31) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/{Channel.java => OHChannel.java}(2) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHInboxItem.java(33) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHItem.java(98) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHLinkedPage.java(37) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHMapping.java(16) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHServer.java(70) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHSitemap.java(54) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHStateDescription.java(21) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHThingType.java(59) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHWidget.java(161) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/ThingType.java(38) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/serializers/ItemDeserializer.java(69) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/serializers/ItemStateDeserializer.java(44) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(29) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IConnector.java(7) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IScanner.java(3) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(184) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Scanner.java(1) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/{connector/Constants.java => util/Commands.java}(19) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/util/OpenhabConstants.java(25) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/util/OpenhabUtil.java(6) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/util/ThreadPool.java(5) ohcommunicator/src/test/java/se/treehou/ng/ohcommunicator/ExampleUnitTest.java(15) ohcommunicator/src/test/java/se/treehou/ng/ohcommunicator/connector/serializers/JsonItemTest.java(95) ohcommunicator/src/test/java/se/treehou/ng/ohcommunicator/connector/serializers/JsonStateDescriptionTest.java(60) ,2925,20358,1.6,766,1999,285,326,1933,16977
1.1.23,3,131,0.0655327663831916,0.0,0,0.0,0.0,0.0,6134,,2925,20358,1.6,766,1999,285,326,1933,16977
1.2.0,3,131,0.0655327663831916,0.0,0,0.0,0.0,0.0,6134,,2925,20358,1.6,766,1999,285,326,1933,16977
1.2.0-b,3,131,0.06241067174845164,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/BasicAuthServiceGenerator.java(24) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/OpenHabService.java(25) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/TrustModifier.java(13) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHLink.java(46) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(65) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(31) ,2925,20358,1.6,787,2099,285,326,1933,16977
1.2.1,3,131,0.06185080264400378,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(35) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(23) ,2925,20358,1.6,797,2118,285,326,1933,16977
1.2.2,3,131,0.061473486625997185,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/OpenHabService.java(8) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(22) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(10) ,2925,20358,1.6,797,2131,285,326,1933,16977
1.2.3,3,140,0.0598035027765912,0.07857142857142857,0.02391304347826087,0.3333333333333333,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/GsonHelper.java(3) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/OpenHabService.java(5) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHThing.java(224) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/serializers/ThingsDeserializer.java(33) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(177) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(7) ohcommunicator/src/test/java/se/treehou/ng/ohcommunicator/connector/serializers/JsonItemTest.java(11) ,2925,20358,1.6,805,2341,285,326,1933,16977
1.2.4,3,140,0.0598035027765912,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHItem.java(16) ,2925,20358,1.6,805,2341,285,326,1933,16977
1.2.5,3,140,0.0598035027765912,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHLinkedPage.java(2) ,2925,20358,1.6,805,2341,285,326,1933,16977
1.2.6,3,140,0.058749475451112046,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(94) ,2925,20358,1.6,805,2383,285,326,1933,16977
1.2.7,3,140,0.058749475451112046,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/BasicAuthServiceGenerator.java(2) ,2925,20358,1.6,805,2383,285,326,1933,16977
1.2.8,3,139,0.05963105963105963,0.03597122302158273,0.02092050209205021,0.6666666666666666,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/BasicAuthServiceGenerator.java(13) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/OpenHabService.java(14) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHLinkedPage.java(5) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(159) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(13) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/{connector => util}/ConnectorUtil.java(2) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/{connector => util}/GsonHelper.java(2) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/util/RxUtil.java(26) ohcommunicator/src/test/java/se/treehou/ng/ohcommunicator/connector/serializers/JsonItemTest.java(3) ohcommunicator/src/test/java/se/treehou/ng/ohcommunicator/connector/serializers/JsonStateDescriptionTest.java(2) ,2925,20358,1.6,795,2331,285,326,1933,16977
1.3.0,3,139,0.0637907296925195,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHSitemap.java(4) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(197) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(48) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/util/RxUtil.java(24) ,2925,20358,1.6,757,2179,285,326,1933,16977
1.3.1,3,139,0.0633546034639927,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(19) ,2925,20358,1.6,757,2194,285,326,1933,16977
1.3.2,3,139,0.06300997280145058,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHItem.java(1) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHLinkedPage.java(4) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(4) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/PageRequestException.java(5) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/util/OpenhabUtil.java(6) ,2925,20358,1.6,757,2206,285,326,1933,16977
2.0.0,3,139,0.06136865342163356,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/BasicAuthServiceGenerator.java(31) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/OpenHabService.java(2) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(182) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IScanner.java(2) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(2) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Scanner.java(66) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/util/RxUtil.java(28) ,2925,20358,1.6,767,2265,285,326,1933,16977
2.0.1,3,139,0.06136865342163356,0.0,0,0.0,0.0,0.0,6134,,2925,20358,1.6,767,2265,285,326,1933,16977
2.0.2,3,139,0.060884800700832235,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHWidget.java(39) ,2925,20358,1.6,783,2283,285,326,1933,16977
2.0.3,3,139,0.06072520751419834,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHWidget.java(30) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/serializers/WidgetDeserializer.java(8) ,2925,20358,1.6,783,2289,285,326,1933,16977
2.0.4,3,139,0.06040851803563668,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/MyOpenHabService.java(4) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Connector.java(13) ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/IServerHandler.java(9) ,2925,20358,1.6,787,2301,285,326,1933,16977
2.0.5,3,139,0.060513713539399216,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/services/Scanner.java(68) ,2925,20358,1.6,787,2297,285,326,1933,16977
2.0.6,3,139,0.060513713539399216,0.0,0,0.0,0.0,0.0,6134,,2925,20358,1.6,787,2297,285,326,1933,16977
2.0.7,3,139,0.06030368763557484,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/BasicAuthServiceGenerator.java(27) ,2925,20358,1.6,787,2305,285,326,1933,16977
2.0.8,3,139,0.06030368763557484,0.0,0,0.0,0.0,0.0,6134,,2925,20358,1.6,787,2305,285,326,1933,16977
2.0.9,3,139,0.06030368763557484,0.0,0,0.0,0.0,0.0,6134,,2925,20358,1.6,787,2305,285,326,1933,16977
2.0.10,3,139,0.06030368763557484,0.0,0,0.0,0.0,0.0,6134,,2925,20358,1.6,787,2305,285,326,1933,16977
2.0.11,3,139,0.06004319654427646,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/models/OHWidget.java(23) ,2925,20358,1.6,795,2315,285,326,1933,16977
2.0.12,3,139,0.05996548748921484,0.0,0.0,0.0,0.0,0.0,6134,ohcommunicator/src/main/java/se/treehou/ng/ohcommunicator/connector/serializers/WidgetDeserializer.java(4) ,2925,20358,1.6,795,2318,285,326,1933,16977
