VERS,NTC,TTL,TLR,MTLR,MRTL,MCR,MMR,MCMMR,CC,CHANGE,CODE_SMELLS,TD,DEBT_RATIO,CLOC,LOC,NOC,NOF,NOM,STAT
1.6.0,4,48,0.026563364692861097,0.0,0.0,0.0,0.0,0.0,262,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(13) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(70) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(4) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragmentActivity.java(2) app/src/main/java/com/danielstone/materialaboutlibrarydemo/custom/MyCustomItem.java(336) app/src/main/java/com/danielstone/materialaboutlibrarydemo/custom/MyViewTypeManager.java(70) library/src/main/java/com/danielstone/materialaboutlibrary/ConvenienceBuilder.java(51) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(36) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(20) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutItemAdapter.java(186) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(16) library/src/main/java/com/danielstone/materialaboutlibrary/holders/MaterialAboutItemViewHolder.java(12) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutActionItem.java(391) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutItem.java(8) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(176) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutActionItem.java(213) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutCard.java(2) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutItem.java(14) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutList.java(10) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutTitleItem.java(97) library/src/main/java/com/danielstone/materialaboutlibrary/util/DefaultViewTypeManager.java(60) library/src/main/java/com/danielstone/materialaboutlibrary/util/ViewTypeManager.java(27) ,44,480,0.7,122,1807,45,56,190,647
1.7.0,4,48,0.02527646129541864,0.0,0.0,0.0,0.0,0.0,276,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Application.java(19) app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(26) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(37) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(2) app/src/main/java/com/danielstone/materialaboutlibrarydemo/MainActivity.java(15) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(76) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(34) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(36) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutActionItem.java(245) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(146) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutList.java(8) ,50,587,0.8,125,1899,47,58,197,701
1.7.1,4,48,0.024922118380062305,0.0,0.0,0.0,0.0,0.0,280,app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(6) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(29) ,53,599,0.8,126,1926,48,58,199,712
1.8.0,4,48,0.023154848046309694,0.0,0.0,0.0,0.0,0.0,299,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(68) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(28) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(4) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutLicenseActivity.java(30) library/src/main/java/com/danielstone/materialaboutlibrary/ConvenienceBuilder.java(63) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(12) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutActionItem.java(34) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutItemOnClickListener.java(5) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(28) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutCard.java(17) library/src/main/java/com/danielstone/materialaboutlibrary/util/OpenSourceLicense.java(20) ,54,604,0.7,127,2073,49,61,208,756
1.8.1,4,48,0.023154848046309694,0.0,0,0.0,0.0,0.0,299,,54,604,0.7,127,2073,49,61,208,756
1.8.2,2,24,0.011566265060240964,1.7916666666666667,0.3524590163934426,0.5,0.0,0.0,303,app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(7) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutLicenseActivity.java(5) library/src/androidTest/java/com/danielstone/materialaboutlibrary/ExampleInstrumentedTest.java(26) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(63) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(4) library/src/test/java/com/danielstone/materialaboutlibrary/ExampleUnitTest.java(17) ,50,554,0.7,116,2075,47,59,208,760
1.8.3,2,24,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,314,library/src/main/java/com/danielstone/materialaboutlibrary/ConvenienceBuilder.java(2) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(14) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(61) ,50,554,0.7,116,2136,47,59,215,793
1.9.0,2,24,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,330,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(10) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(27) library/src/main/java/com/danielstone/materialaboutlibrary/ConvenienceBuilder.java(70) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutActionItem.java(93) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutItemOnClickAction.java(5) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutItemOnClickListener.java(5) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(78) ,48,484,0.6,116,2184,47,59,225,801
2.0.0,2,24,0.010879419764279238,0.0,0.0,0.0,0.0,0.0,334,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(1) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(23) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(5) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragmentActivity.java(2) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(30) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(31) ,47,482,0.6,116,2206,47,59,227,811
2.1.0,2,24,0.010953902327704245,0.0,0.0,0.0,0.0,0.0,334,app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(15) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(4) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(12) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(28) ,45,472,0.5,116,2191,46,59,227,807
2.2.0,2,24,0.01094391244870041,0.0,0.0,0.0,0.0,0.0,337,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(40) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(18) library/src/main/java/com/danielstone/materialaboutlibrary/ConvenienceBuilder.java(25) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(16) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(2) library/src/main/java/com/danielstone/materialaboutlibrary/util/OpenSourceLicense.java(4) ,45,472,0.5,119,2193,46,59,229,804
2.2.1,2,24,0.01094391244870041,0.0,0.0,0.0,0.0,0.0,337,app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(6) ,45,472,0.5,119,2193,46,59,229,804
