VERS,NTC,TTL,TLR,MTLR,MRTL,MCR,MMR,MCMMR,CC,CHANGE,CODE_SMELLS,TD,DEBT_RATIO,CLOC,LOC,NOC,NOF,NOM,STAT
v0.2.5,1,9,0.0012903225806451613,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/takeout/Dashboard.java(2) app/src/main/java/org/ole/planet/takeout/DashboardFragment.java(19) app/src/main/java/org/ole/planet/takeout/Data/realm_examQuestion.java(9) app/src/main/java/org/ole/planet/takeout/Data/realm_meetups.java(4) app/src/main/java/org/ole/planet/takeout/Data/realm_myLibrary.java(19) app/src/main/java/org/ole/planet/takeout/LoginActivity.java(5) app/src/main/java/org/ole/planet/takeout/MainApplication.java(1) app/src/main/java/org/ole/planet/takeout/SyncActivity.java(16) app/src/main/java/org/ole/planet/takeout/callback/SyncListener.java(1) app/src/main/java/org/ole/planet/takeout/service/AutoSyncService.java(17) app/src/main/java/org/ole/planet/takeout/service/SyncManager.java(40) app/src/main/java/org/ole/planet/takeout/utilities/DialogUtils.java(25) app/src/main/java/org/ole/planet/takeout/utilities/NetworkUtils.java(19) ,2925,20358,1.6,158,6975,285,326,1933,16977
v0.2.6,1,9,0.001284796573875803,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/takeout/Dashboard.java(5) app/src/main/java/org/ole/planet/takeout/DashboardFragment.java(6) app/src/main/java/org/ole/planet/takeout/Data/realm_myCourses.java(5) app/src/main/java/org/ole/planet/takeout/SyncActivity.java(2) app/src/main/java/org/ole/planet/takeout/base/BaseContainerFragment.java(5) app/src/main/java/org/ole/planet/takeout/courses/CourseDetailFragment.java(5) app/src/main/java/org/ole/planet/takeout/courses/CourseStepFragment.java(5) app/src/main/java/org/ole/planet/takeout/service/SyncManager.java(8) app/src/main/java/org/ole/planet/takeout/utilities/DialogUtils.java(9) app/src/main/java/org/ole/planet/takeout/utilities/FileUtils.java(6) app/src/main/java/org/ole/planet/takeout/utilities/NetworkUtils.java(3) ,2925,20358,1.6,159,7005,285,326,1933,16977
v0.2.7,1,9,0.0012620950778291964,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/takeout/Data/realm_courseSteps.java(20) app/src/main/java/org/ole/planet/takeout/Data/realm_myLibrary.java(39) app/src/main/java/org/ole/planet/takeout/Data/realm_offlineActivities.java(3) app/src/main/java/org/ole/planet/takeout/base/BaseRecyclerFragment.java(29) app/src/main/java/org/ole/planet/takeout/callback/OnLibraryItemSelected.java(1) app/src/main/java/org/ole/planet/takeout/courses/CourseStepFragment.java(1) app/src/main/java/org/ole/planet/takeout/courses/TakeCourseFragment.java(1) app/src/main/java/org/ole/planet/takeout/library/AdapterLibrary.java(42) app/src/main/java/org/ole/planet/takeout/library/MyLibraryFragment.java(56) app/src/main/java/org/ole/planet/takeout/service/SyncManager.java(2) app/src/main/java/org/ole/planet/takeout/utilities/Utilities.java(26) ,2925,20358,1.6,157,7131,285,326,1933,16977
v0.2.8,1,9,0.0012626262626262627,0.2222222222222222,0.0030120481927710845,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/{takeout => myplanet}/AndroidDecrypter.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/AuthSessionUpdater.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/CSVViewerActivity.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/Dashboard.java(20) app/src/main/java/org/ole/planet/{takeout => myplanet}/DashboardElements.java(6) app/src/main/java/org/ole/planet/{takeout => myplanet}/DashboardFragment.java(34) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/Download.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/SourceFile.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_UserModel.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_answer.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_answerChoices.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_courseSteps.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_examQuestion.java(8) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_feedback.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_meetups.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_messages.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_myCourses.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_myLibrary.java(8) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_myTeams.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_offlineActivities.java(8) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_stepExam.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/Data/realm_submissions.java(6) app/src/main/java/org/ole/planet/{takeout => myplanet}/DownloadFiles.java(6) app/src/main/java/org/ole/planet/{takeout => myplanet}/ExoPlayerVideo.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/ImageViewerActivity.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/LoginActivity.java(18) app/src/main/java/org/ole/planet/{takeout => myplanet}/MainApplication.java(8) app/src/main/java/org/ole/planet/{takeout => myplanet}/MarkdownViewerActivity.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/MyMeetUpsFragment.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/MySurveyFragment.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/OfflineVisits.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/PDFReaderActivity.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/ProcessUserData.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/SyncActivity.java(20) app/src/main/java/org/ole/planet/{takeout => myplanet}/TextFileViewerActivity.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/base/BaseContainerFragment.java(30) app/src/main/java/org/ole/planet/{takeout => myplanet}/base/BaseRecyclerFragment.java(18) app/src/main/java/org/ole/planet/{takeout => myplanet}/callback/OnCourseItemSelected.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/callback/OnHomeItemClickListener.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/callback/OnLibraryItemSelected.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/callback/ProgressBroadcastReceiver.java(6) app/src/main/java/org/ole/planet/{takeout => myplanet}/callback/SuccessListener.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/callback/SyncListener.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/AdapterCourses.java(12) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/CourseDetailFragment.java(14) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/CoursePagerAdapter.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/CourseStepFragment.java(16) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/MyCourseFragment.java(16) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/TakeCourseFragment.java(10) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/exam/BaseExamFragment.java(16) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/exam/TakeExamFragment.java(22) app/src/main/java/org/ole/planet/{takeout => myplanet}/courses/exam/UserInformationFragment.java(10) app/src/main/java/org/ole/planet/{takeout => myplanet}/datamanager/ApiClient.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/datamanager/ApiInterface.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/datamanager/DatabaseService.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/datamanager/MyDownloadService.java(18) app/src/main/java/org/ole/planet/{takeout => myplanet}/dbSetup.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/feedback/FeedbackFragment.java(16) app/src/main/java/org/ole/planet/{takeout => myplanet}/library/AdapterLibrary.java(10) app/src/main/java/org/ole/planet/{takeout => myplanet}/library/MyLibraryFragment.java(12) app/src/main/java/org/ole/planet/{takeout => myplanet}/mymeetup/MyMeetupDetailFragment.java(12) app/src/main/java/org/ole/planet/{takeout => myplanet}/service/AutoSyncService.java(14) app/src/main/java/org/ole/planet/{takeout => myplanet}/service/SyncManager.java(24) app/src/main/java/org/ole/planet/{takeout => myplanet}/service/TransactionSyncManager.java(14) app/src/main/java/org/ole/planet/{takeout => myplanet}/service/UploadManager.java(18) app/src/main/java/org/ole/planet/{takeout => myplanet}/survey/AdapterSurvey.java(12) app/src/main/java/org/ole/planet/{takeout => myplanet}/survey/SurveyFragment.java(10) app/src/main/java/org/ole/planet/{takeout => myplanet}/survey/SurveyHistoryFragment.java(8) app/src/main/java/org/ole/planet/{takeout => myplanet}/teams/MyTeamsDetailFragment.java(14) app/src/main/java/org/ole/planet/{takeout => myplanet}/userprofile/SettingActivity.java(12) app/src/main/java/org/ole/planet/{takeout => myplanet}/userprofile/UserProfileDbHandler.java(12) app/src/main/java/org/ole/planet/{takeout => myplanet}/userprofile/UserProfileFragment.java(10) app/src/main/java/org/ole/planet/{takeout => myplanet}/utilities/BottomNavigationViewHelper.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/utilities/Constants.java(20) app/src/main/java/org/ole/planet/{takeout => myplanet}/utilities/DialogUtils.java(6) app/src/main/java/org/ole/planet/{takeout => myplanet}/utilities/FileUtils.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/utilities/NetworkUtils.java(4) app/src/main/java/org/ole/planet/{takeout => myplanet}/utilities/NotificationUtil.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/utilities/TimeUtils.java(2) app/src/main/java/org/ole/planet/{takeout => myplanet}/utilities/Utilities.java(8) app/src/test/java/org/ole/planet/{takeout => myplanet}/ExampleUnitTest.java(2) ,2925,20358,1.6,157,7128,285,326,1933,16977
v0.2.9,1,9,0.001262449151353626,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/myplanet/courses/MyCourseFragment.java(1) ,2925,20358,1.6,157,7129,285,326,1933,16977
v0.2.10,1,9,0.0012540058520273095,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/myplanet/Data/realm_offlineActivities.java(16) app/src/main/java/org/ole/planet/myplanet/MainApplication.java(17) app/src/main/java/org/ole/planet/myplanet/utilities/NetworkUtils.java(36) ,2925,20358,1.6,157,7177,285,326,1933,16977
v0.2.11,1,9,0.0012534818941504179,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/myplanet/LoginActivity.java(8) app/src/main/java/org/ole/planet/myplanet/SyncActivity.java(7) ,2925,20358,1.6,157,7180,285,326,1933,16977
v0.2.12,1,9,0.0012406947890818859,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/myplanet/DashboardFragment.java(6) app/src/main/java/org/ole/planet/myplanet/Data/realm_UserModel.java(36) app/src/main/java/org/ole/planet/myplanet/Data/realm_answerChoices.java(8) app/src/main/java/org/ole/planet/myplanet/Data/realm_courseSteps.java(14) app/src/main/java/org/ole/planet/myplanet/Data/realm_examQuestion.java(21) app/src/main/java/org/ole/planet/myplanet/Data/realm_meetups.java(32) app/src/main/java/org/ole/planet/myplanet/Data/realm_myCourses.java(30) app/src/main/java/org/ole/planet/myplanet/Data/realm_myLibrary.java(61) app/src/main/java/org/ole/planet/myplanet/Data/realm_myTeams.java(13) app/src/main/java/org/ole/planet/myplanet/Data/realm_offlineActivities.java(19) app/src/main/java/org/ole/planet/myplanet/Data/realm_stepExam.java(15) app/src/main/java/org/ole/planet/myplanet/LoginActivity.java(22) app/src/main/java/org/ole/planet/myplanet/ProcessUserData.java(34) app/src/main/java/org/ole/planet/myplanet/SyncActivity.java(74) app/src/main/java/org/ole/planet/myplanet/base/BaseRecyclerFragment.java(6) app/src/main/java/org/ole/planet/myplanet/callback/SyncListener.java(2) app/src/main/java/org/ole/planet/myplanet/courses/AdapterCourses.java(10) app/src/main/java/org/ole/planet/myplanet/service/AutoSyncService.java(2) app/src/main/java/org/ole/planet/myplanet/service/SyncManager.java(18) app/src/main/java/org/ole/planet/myplanet/utilities/DialogUtils.java(8) app/src/main/java/org/ole/planet/myplanet/utilities/JsonUtils.java(48) ,2925,20358,1.6,141,7254,285,326,1933,16977
v0.2.13,1,9,0.001236603462489695,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/myplanet/base/BaseRecyclerFragment.java(3) app/src/main/java/org/ole/planet/myplanet/courses/AdapterCourses.java(23) ,2925,20358,1.6,141,7278,285,326,1933,16977
v0.2.14,1,9,0.0012359241966492722,0.0,0.0,0.0,0.0,0.0,6134,app/src/main/java/org/ole/planet/myplanet/LoginActivity.java(21) app/src/main/java/org/ole/planet/myplanet/SyncActivity.java(16) app/src/main/java/org/ole/planet/myplanet/library/MyLibraryFragment.java(30) app/src/main/java/org/ole/planet/myplanet/utilities/DialogUtils.java(8) ,2925,20358,1.6,140,7282,285,326,1933,16977
